case_id,variant,family_hat,ended,kernel_fit,kernel_oracle,kernel_csr,kernel_regret,kernel_gain,dss_fit,dss_oracle,dss_csr,dss_regret,dss_gain,family,delta_tilde,n
poisson-16826-0,hgb|tau0|s3tau0,poisson,poisson,-0.3049435805705766,-0.30505819376106674,-0.3049435805705766,0.00011461319049016483,0.00011461319049016483,-37.56480166775555,-38.70298856427503,-37.56480166775555,1.1381868965194784,1.1381868965194784,poisson,-0.977007153167854,319
poisson-16826-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.3049435805705766,-0.30505819376106674,-0.3049435805705766,0.00011461319049016483,0.00011461319049016483,-37.56480166775555,-38.70298856427503,-37.56480166775555,1.1381868965194784,1.1381868965194784,poisson,-0.977007153167854,319
poisson-16826-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.3049435805705766,-0.30505819376106674,-0.3049435805705766,0.00011461319049016483,0.00011461319049016483,-37.56480166775555,-38.70298856427503,-37.56480166775555,1.1381868965194784,1.1381868965194784,poisson,-0.977007153167854,319
poisson-16826-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.3049435805705766,-0.30505819376106674,-0.3049435805705766,0.00011461319049016483,0.00011461319049016483,-37.56480166775555,-38.70298856427503,-37.56480166775555,1.1381868965194784,1.1381868965194784,poisson,-0.977007153167854,319
poisson-16826-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.3049435805705766,-0.30505819376106674,-0.3049435805705766,0.00011461319049016483,0.00011461319049016483,-37.56480166775555,-38.70298856427503,-37.56480166775555,1.1381868965194784,1.1381868965194784,poisson,-0.977007153167854,319
poisson-08808-0,hgb|tau0|s3tau0,poisson,poisson,-0.3070013307615755,-0.3066827280938923,-0.3070013307615755,-0.0003186026676831877,-0.0003186026676831877,-32.52672124455396,-33.449588349536356,-32.52672124455396,0.9228671049823944,0.9228671049823944,poisson,-0.9678438472206492,113
poisson-08808-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.3070013307615755,-0.3066827280938923,-0.3070013307615755,-0.0003186026676831877,-0.0003186026676831877,-32.52672124455396,-33.449588349536356,-32.52672124455396,0.9228671049823944,0.9228671049823944,poisson,-0.9678438472206492,113
poisson-08808-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.3070013307615755,-0.3066827280938923,-0.3070013307615755,-0.0003186026676831877,-0.0003186026676831877,-32.52672124455396,-33.449588349536356,-32.52672124455396,0.9228671049823944,0.9228671049823944,poisson,-0.9678438472206492,113
poisson-08808-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.3070013307615755,-0.3066827280938923,-0.3070013307615755,-0.0003186026676831877,-0.0003186026676831877,-32.52672124455396,-33.449588349536356,-32.52672124455396,0.9228671049823944,0.9228671049823944,poisson,-0.9678438472206492,113
poisson-08808-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.3070013307615755,-0.3066827280938923,-0.3070013307615755,-0.0003186026676831877,-0.0003186026676831877,-32.52672124455396,-33.449588349536356,-32.52672124455396,0.9228671049823944,0.9228671049823944,poisson,-0.9678438472206492,113
poisson-16496-0,hgb|tau0|s3tau0,poisson,poisson,-0.3044438004692724,-0.30496718265338557,-0.3044438004692724,0.0005233821841131858,0.0005233821841131858,-32.29861235984528,-32.61222018782212,-32.29861235984528,0.3136078279768384,0.3136078279768384,poisson,-0.9688647411612892,134
poisson-16496-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.3044438004692724,-0.30496718265338557,-0.3044438004692724,0.0005233821841131858,0.0005233821841131858,-32.29861235984528,-32.61222018782212,-32.29861235984528,0.3136078279768384,0.3136078279768384,poisson,-0.9688647411612892,134
poisson-16496-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.3044438004692724,-0.30496718265338557,-0.3044438004692724,0.0005233821841131858,0.0005233821841131858,-32.29861235984528,-32.61222018782212,-32.29861235984528,0.3136078279768384,0.3136078279768384,poisson,-0.9688647411612892,134
poisson-16496-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.3044438004692724,-0.30496718265338557,-0.3044438004692724,0.0005233821841131858,0.0005233821841131858,-32.29861235984528,-32.61222018782212,-32.29861235984528,0.3136078279768384,0.3136078279768384,poisson,-0.9688647411612892,134
poisson-16496-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.3044438004692724,-0.30496718265338557,-0.3044438004692724,0.0005233821841131858,0.0005233821841131858,-32.29861235984528,-32.61222018782212,-32.29861235984528,0.3136078279768384,0.3136078279768384,poisson,-0.9688647411612892,134
poisson-19041-0,hgb|tau0|s3tau0,poisson,poisson,-0.30330119553344403,-0.3033373859267611,-0.30330119553344403,3.619039331709262e-05,3.619039331709262e-05,-40.6984204377145,-40.34657053285623,-40.6984204377145,-0.35184990485827683,-0.35184990485827683,poisson,-0.9704697133385364,523
poisson-19041-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.30330119553344403,-0.3033373859267611,-0.30330119553344403,3.619039331709262e-05,3.619039331709262e-05,-40.6984204377145,-40.34657053285623,-40.6984204377145,-0.35184990485827683,-0.35184990485827683,poisson,-0.9704697133385364,523
poisson-19041-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.30330119553344403,-0.3033373859267611,-0.30330119553344403,3.619039331709262e-05,3.619039331709262e-05,-40.6984204377145,-40.34657053285623,-40.6984204377145,-0.35184990485827683,-0.35184990485827683,poisson,-0.9704697133385364,523
poisson-19041-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.30330119553344403,-0.3033373859267611,-0.30330119553344403,3.619039331709262e-05,3.619039331709262e-05,-40.6984204377145,-40.34657053285623,-40.6984204377145,-0.35184990485827683,-0.35184990485827683,poisson,-0.9704697133385364,523
poisson-19041-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.30330119553344403,-0.3033373859267611,-0.30330119553344403,3.619039331709262e-05,3.619039331709262e-05,-40.6984204377145,-40.34657053285623,-40.6984204377145,-0.35184990485827683,-0.35184990485827683,poisson,-0.9704697133385364,523
poisson-12841-0,hgb|tau0|s3tau0,poisson,poisson,-0.30382151311793487,-0.304075340584126,-0.30382151311793487,0.0002538274661911255,0.0002538274661911255,-36.395699151955974,-37.059615899299615,-36.395699151955974,0.6639167473436416,0.6639167473436416,poisson,-0.977315636059774,218
poisson-12841-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.30382151311793487,-0.304075340584126,-0.30382151311793487,0.0002538274661911255,0.0002538274661911255,-36.395699151955974,-37.059615899299615,-36.395699151955974,0.6639167473436416,0.6639167473436416,poisson,-0.977315636059774,218
poisson-12841-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.30382151311793487,-0.304075340584126,-0.30382151311793487,0.0002538274661911255,0.0002538274661911255,-36.395699151955974,-37.059615899299615,-36.395699151955974,0.6639167473436416,0.6639167473436416,poisson,-0.977315636059774,218
poisson-12841-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.30382151311793487,-0.304075340584126,-0.30382151311793487,0.0002538274661911255,0.0002538274661911255,-36.395699151955974,-37.059615899299615,-36.395699151955974,0.6639167473436416,0.6639167473436416,poisson,-0.977315636059774,218
poisson-12841-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.30382151311793487,-0.304075340584126,-0.30382151311793487,0.0002538274661911255,0.0002538274661911255,-36.395699151955974,-37.059615899299615,-36.395699151955974,0.6639167473436416,0.6639167473436416,poisson,-0.977315636059774,218
poisson-08154-0,hgb|tau0|s3tau0,matern2,family,-0.3035931816378065,-0.30284343803141833,-0.3026416285124805,-0.0007497436063881868,0.0002018095189378344,-24.57738678627304,-23.110174425805035,-23.225275743607305,-1.4672123604680039,-0.11510131780227084,poisson,-0.9206980580808936,74
poisson-08154-0,hgb|tau0.3|s3tau0.3,matern2,family,-0.3036222296293456,-0.30284343803141833,-0.3026416285124805,-0.0007787915979272642,0.0002018095189378344,-22.692476496081245,-23.110174425805035,-23.225275743607305,0.41769792972378994,-0.11510131780227084,poisson,-0.9206980580808936,74
poisson-08154-0,hgb|tau0.5|s3tau0.5,matern2,family,-0.3040130735941837,-0.30284343803141833,-0.3026416285124805,-0.001169635562765392,0.0002018095189378344,-23.579449054089217,-23.110174425805035,-23.225275743607305,-0.4692746282841824,-0.11510131780227084,poisson,-0.9206980580808936,74
poisson-08154-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.3026416285124805,-0.30284343803141833,-0.3026416285124805,0.0002018095189378344,0.0002018095189378344,-23.225275743607305,-23.110174425805035,-23.225275743607305,-0.11510131780227084,-0.11510131780227084,poisson,-0.9206980580808936,74
poisson-08154-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.3026416285124805,-0.30284343803141833,-0.3026416285124805,0.0002018095189378344,0.0002018095189378344,-23.225275743607305,-23.110174425805035,-23.225275743607305,-0.11510131780227084,-0.11510131780227084,poisson,-0.9206980580808936,74
poisson-12954-0,hgb|tau0|s3tau0,poisson,poisson,-0.3003892621709981,-0.3004889989342785,-0.3003892621709981,9.973676328040026e-05,9.973676328040026e-05,-42.24559201981494,-43.71555518036271,-42.24559201981494,1.4699631605477705,1.4699631605477705,poisson,-0.946786471555264,729
poisson-12954-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.3003892621709981,-0.3004889989342785,-0.3003892621709981,9.973676328040026e-05,9.973676328040026e-05,-42.24559201981494,-43.71555518036271,-42.24559201981494,1.4699631605477705,1.4699631605477705,poisson,-0.946786471555264,729
poisson-12954-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.3003892621709981,-0.3004889989342785,-0.3003892621709981,9.973676328040026e-05,9.973676328040026e-05,-42.24559201981494,-43.71555518036271,-42.24559201981494,1.4699631605477705,1.4699631605477705,poisson,-0.946786471555264,729
poisson-12954-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.3003892621709981,-0.3004889989342785,-0.3003892621709981,9.973676328040026e-05,9.973676328040026e-05,-42.24559201981494,-43.71555518036271,-42.24559201981494,1.4699631605477705,1.4699631605477705,poisson,-0.946786471555264,729
poisson-12954-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.3003892621709981,-0.3004889989342785,-0.3003892621709981,9.973676328040026e-05,9.973676328040026e-05,-42.24559201981494,-43.71555518036271,-42.24559201981494,1.4699631605477705,1.4699631605477705,poisson,-0.946786471555264,729
poisson-19538-0,hgb|tau0|s3tau0,matern2,family,-0.3037565026202104,-0.3033013649396667,-0.30371089803078083,-0.00045513768054372683,-0.0004095330911141337,-27.39598040216154,-24.179736091436762,-24.98141928246246,-3.216244310724779,-0.801683191025699,poisson,-0.9507239594771458,97
poisson-19538-0,hgb|tau0.3|s3tau0.3,matern2,family,-0.30340507982379883,-0.3033013649396667,-0.30371089803078083,-0.00010371488413213337,-0.0004095330911141337,-25.379477600171494,-24.179736091436762,-24.98141928246246,-1.199741508734732,-0.801683191025699,poisson,-0.9507239594771458,97
poisson-19538-0,hgb|tau0.5|s3tau0.5,matern2,family,-0.30402422733760015,-0.3033013649396667,-0.30371089803078083,-0.0007228623979334547,-0.0004095330911141337,-26.982713342826216,-24.179736091436762,-24.98141928246246,-2.8029772513894535,-0.801683191025699,poisson,-0.9507239594771458,97
poisson-19538-0,hgb|tau0.7|s3tau0.7,matern2,family,-0.30386919223103154,-0.3033013649396667,-0.30371089803078083,-0.0005678272913648419,-0.0004095330911141337,-25.7214791379316,-24.179736091436762,-24.98141928246246,-1.5417430464948367,-0.801683191025699,poisson,-0.9507239594771458,97
poisson-19538-0,hgb|tau0.9|s3tau0.9,matern2,family,-0.3035853011969668,-0.3033013649396667,-0.30371089803078083,-0.0002839362573001103,-0.0004095330911141337,-26.191342470469557,-24.179736091436762,-24.98141928246246,-2.011606379032795,-0.801683191025699,poisson,-0.9507239594771458,97
poisson-17642-0,hgb|tau0|s3tau0,poisson,poisson,-0.30306332613882236,-0.3032338859287161,-0.30306332613882236,0.00017055978989372056,0.00017055978989372056,-32.0568887448312,-31.25256852343012,-32.0568887448312,-0.8043202214010776,-0.8043202214010776,poisson,-0.9772471611397668,322
poisson-17642-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.30306332613882236,-0.3032338859287161,-0.30306332613882236,0.00017055978989372056,0.00017055978989372056,-32.0568887448312,-31.25256852343012,-32.0568887448312,-0.8043202214010776,-0.8043202214010776,poisson,-0.9772471611397668,322
poisson-17642-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.30306332613882236,-0.3032338859287161,-0.30306332613882236,0.00017055978989372056,0.00017055978989372056,-32.0568887448312,-31.25256852343012,-32.0568887448312,-0.8043202214010776,-0.8043202214010776,poisson,-0.9772471611397668,322
poisson-17642-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.30306332613882236,-0.3032338859287161,-0.30306332613882236,0.00017055978989372056,0.00017055978989372056,-32.0568887448312,-31.25256852343012,-32.0568887448312,-0.8043202214010776,-0.8043202214010776,poisson,-0.9772471611397668,322
poisson-17642-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.30306332613882236,-0.3032338859287161,-0.30306332613882236,0.00017055978989372056,0.00017055978989372056,-32.0568887448312,-31.25256852343012,-32.0568887448312,-0.8043202214010776,-0.8043202214010776,poisson,-0.9772471611397668,322
poisson-19966-0,hgb|tau0|s3tau0,poisson,poisson,-0.30262144757314713,-0.30273554899312805,-0.30262144757314713,0.0001141014199809165,0.0001141014199809165,-43.46390315976585,-44.26913987246658,-43.46390315976585,0.8052367127007329,0.8052367127007329,poisson,-0.9163906957401996,779
poisson-19966-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.30262144757314713,-0.30273554899312805,-0.30262144757314713,0.0001141014199809165,0.0001141014199809165,-43.46390315976585,-44.26913987246658,-43.46390315976585,0.8052367127007329,0.8052367127007329,poisson,-0.9163906957401996,779
poisson-19966-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.30262144757314713,-0.30273554899312805,-0.30262144757314713,0.0001141014199809165,0.0001141014199809165,-43.46390315976585,-44.26913987246658,-43.46390315976585,0.8052367127007329,0.8052367127007329,poisson,-0.9163906957401996,779
poisson-19966-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.30262144757314713,-0.30273554899312805,-0.30262144757314713,0.0001141014199809165,0.0001141014199809165,-43.46390315976585,-44.26913987246658,-43.46390315976585,0.8052367127007329,0.8052367127007329,poisson,-0.9163906957401996,779
poisson-19966-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.30262144757314713,-0.30273554899312805,-0.30262144757314713,0.0001141014199809165,0.0001141014199809165,-43.46390315976585,-44.26913987246658,-43.46390315976585,0.8052367127007329,0.8052367127007329,poisson,-0.9163906957401996,779
poisson-17749-0,hgb|tau0|s3tau0,poisson,poisson,-0.2969611573181164,-0.2970206477301948,-0.2969611573181164,5.949041207842232e-05,5.949041207842232e-05,-43.87015093847013,-45.61552577376435,-43.87015093847013,1.7453748352942142,1.7453748352942142,poisson,-0.9041751020752636,868
poisson-17749-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.2969611573181164,-0.2970206477301948,-0.2969611573181164,5.949041207842232e-05,5.949041207842232e-05,-43.87015093847013,-45.61552577376435,-43.87015093847013,1.7453748352942142,1.7453748352942142,poisson,-0.9041751020752636,868
poisson-17749-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.2969611573181164,-0.2970206477301948,-0.2969611573181164,5.949041207842232e-05,5.949041207842232e-05,-43.87015093847013,-45.61552577376435,-43.87015093847013,1.7453748352942142,1.7453748352942142,poisson,-0.9041751020752636,868
poisson-17749-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.2969611573181164,-0.2970206477301948,-0.2969611573181164,5.949041207842232e-05,5.949041207842232e-05,-43.87015093847013,-45.61552577376435,-43.87015093847013,1.7453748352942142,1.7453748352942142,poisson,-0.9041751020752636,868
poisson-17749-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.2969611573181164,-0.2970206477301948,-0.2969611573181164,5.949041207842232e-05,5.949041207842232e-05,-43.87015093847013,-45.61552577376435,-43.87015093847013,1.7453748352942142,1.7453748352942142,poisson,-0.9041751020752636,868
poisson-15532-0,hgb|tau0|s3tau0,poisson,poisson,-0.30410472021734614,-0.3041956882720289,-0.30410472021734614,9.09680546827829e-05,9.09680546827829e-05,-38.864587461873676,-38.32115374599905,-38.864587461873676,-0.5434337158746274,-0.5434337158746274,poisson,-0.977451902043607,318
poisson-15532-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.30410472021734614,-0.3041956882720289,-0.30410472021734614,9.09680546827829e-05,9.09680546827829e-05,-38.864587461873676,-38.32115374599905,-38.864587461873676,-0.5434337158746274,-0.5434337158746274,poisson,-0.977451902043607,318
poisson-15532-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.30410472021734614,-0.3041956882720289,-0.30410472021734614,9.09680546827829e-05,9.09680546827829e-05,-38.864587461873676,-38.32115374599905,-38.864587461873676,-0.5434337158746274,-0.5434337158746274,poisson,-0.977451902043607,318
poisson-15532-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.30410472021734614,-0.3041956882720289,-0.30410472021734614,9.09680546827829e-05,9.09680546827829e-05,-38.864587461873676,-38.32115374599905,-38.864587461873676,-0.5434337158746274,-0.5434337158746274,poisson,-0.977451902043607,318
poisson-15532-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.30410472021734614,-0.3041956882720289,-0.30410472021734614,9.09680546827829e-05,9.09680546827829e-05,-38.864587461873676,-38.32115374599905,-38.864587461873676,-0.5434337158746274,-0.5434337158746274,poisson,-0.977451902043607,318
poisson-08308-0,hgb|tau0|s3tau0,poisson,poisson,-0.30229844949813994,-0.3029720262749647,-0.30229844949813994,0.0006735767768247802,0.0006735767768247802,-29.793916666015942,-29.119625780151708,-29.793916666015942,-0.6742908858642345,-0.6742908858642345,poisson,-0.9572946014076276,126
poisson-08308-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.30229844949813994,-0.3029720262749647,-0.30229844949813994,0.0006735767768247802,0.0006735767768247802,-29.793916666015942,-29.119625780151708,-29.793916666015942,-0.6742908858642345,-0.6742908858642345,poisson,-0.9572946014076276,126
poisson-08308-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.30229844949813994,-0.3029720262749647,-0.30229844949813994,0.0006735767768247802,0.0006735767768247802,-29.793916666015942,-29.119625780151708,-29.793916666015942,-0.6742908858642345,-0.6742908858642345,poisson,-0.9572946014076276,126
poisson-08308-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.30229844949813994,-0.3029720262749647,-0.30229844949813994,0.0006735767768247802,0.0006735767768247802,-29.793916666015942,-29.119625780151708,-29.793916666015942,-0.6742908858642345,-0.6742908858642345,poisson,-0.9572946014076276,126
poisson-08308-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.30229844949813994,-0.3029720262749647,-0.30229844949813994,0.0006735767768247802,0.0006735767768247802,-29.793916666015942,-29.119625780151708,-29.793916666015942,-0.6742908858642345,-0.6742908858642345,poisson,-0.9572946014076276,126
poisson-16919-0,hgb|tau0|s3tau0,thomas,family,-0.300133919398428,-0.30034519688835026,-0.3003384595810908,0.00021127748992227913,6.737307259474523e-06,-34.86074000541683,-37.97238094892772,-35.780787655567416,3.111640943510892,2.191593293360306,poisson,-0.978518322343797,404
poisson-16919-0,hgb|tau0.3|s3tau0.3,thomas,family,-0.3001347595614269,-0.30034519688835026,-0.3003384595810908,0.00021043732692338502,6.737307259474523e-06,-35.32219137380153,-37.97238094892772,-35.780787655567416,2.6501895751261912,2.191593293360306,poisson,-0.978518322343797,404
poisson-16919-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.3003384595810908,-0.30034519688835026,-0.3003384595810908,6.737307259474523e-06,6.737307259474523e-06,-35.780787655567416,-37.97238094892772,-35.780787655567416,2.191593293360306,2.191593293360306,poisson,-0.978518322343797,404
poisson-16919-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.3003384595810908,-0.30034519688835026,-0.3003384595810908,6.737307259474523e-06,6.737307259474523e-06,-35.780787655567416,-37.97238094892772,-35.780787655567416,2.191593293360306,2.191593293360306,poisson,-0.978518322343797,404
poisson-16919-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.3003384595810908,-0.30034519688835026,-0.3003384595810908,6.737307259474523e-06,6.737307259474523e-06,-35.780787655567416,-37.97238094892772,-35.780787655567416,2.191593293360306,2.191593293360306,poisson,-0.978518322343797,404
poisson-18020-0,hgb|tau0|s3tau0,poisson,poisson,-0.29939851686930125,-0.2992042508834818,-0.29939851686930125,-0.00019426598581945287,-0.00019426598581945287,-34.80574747223802,-29.581290993972324,-34.80574747223802,-5.224456478265694,-5.224456478265694,poisson,-0.9780709687665692,195
poisson-18020-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.29939851686930125,-0.2992042508834818,-0.29939851686930125,-0.00019426598581945287,-0.00019426598581945287,-34.80574747223802,-29.581290993972324,-34.80574747223802,-5.224456478265694,-5.224456478265694,poisson,-0.9780709687665692,195
poisson-18020-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.29939851686930125,-0.2992042508834818,-0.29939851686930125,-0.00019426598581945287,-0.00019426598581945287,-34.80574747223802,-29.581290993972324,-34.80574747223802,-5.224456478265694,-5.224456478265694,poisson,-0.9780709687665692,195
poisson-18020-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.29939851686930125,-0.2992042508834818,-0.29939851686930125,-0.00019426598581945287,-0.00019426598581945287,-34.80574747223802,-29.581290993972324,-34.80574747223802,-5.224456478265694,-5.224456478265694,poisson,-0.9780709687665692,195
poisson-18020-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.29939851686930125,-0.2992042508834818,-0.29939851686930125,-0.00019426598581945287,-0.00019426598581945287,-34.80574747223802,-29.581290993972324,-34.80574747223802,-5.224456478265694,-5.224456478265694,poisson,-0.9780709687665692,195
poisson-12755-0,hgb|tau0|s3tau0,poisson,poisson,-0.30259802973730154,-0.3026864615983445,-0.30259802973730154,8.843186104295908e-05,8.843186104295908e-05,-38.68498035604846,-42.17089077000965,-38.68498035604846,3.485910413961186,3.485910413961186,poisson,-0.939846883114216,694
poisson-12755-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.30259802973730154,-0.3026864615983445,-0.30259802973730154,8.843186104295908e-05,8.843186104295908e-05,-38.68498035604846,-42.17089077000965,-38.68498035604846,3.485910413961186,3.485910413961186,poisson,-0.939846883114216,694
poisson-12755-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.30259802973730154,-0.3026864615983445,-0.30259802973730154,8.843186104295908e-05,8.843186104295908e-05,-38.68498035604846,-42.17089077000965,-38.68498035604846,3.485910413961186,3.485910413961186,poisson,-0.939846883114216,694
poisson-12755-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.30259802973730154,-0.3026864615983445,-0.30259802973730154,8.843186104295908e-05,8.843186104295908e-05,-38.68498035604846,-42.17089077000965,-38.68498035604846,3.485910413961186,3.485910413961186,poisson,-0.939846883114216,694
poisson-12755-0,hgb|tau0.9|s3tau0.9,poisson,poisson,-0.30259802973730154,-0.3026864615983445,-0.30259802973730154,8.843186104295908e-05,8.843186104295908e-05,-38.68498035604846,-42.17089077000965,-38.68498035604846,3.485910413961186,3.485910413961186,poisson,-0.939846883114216,694
poisson-19418-0,hgb|tau0|s3tau0,poisson,poisson,-0.30409834516447987,-0.30385804440294334,-0.30409834516447987,-0.00024030076153652713,-0.00024030076153652713,-29.234855875237315,-33.577506348222656,-29.234855875237315,4.342650472985341,4.342650472985341,poisson,-0.9780623233367504,178
poisson-19418-0,hgb|tau0.3|s3tau0.3,poisson,poisson,-0.30409834516447987,-0.30385804440294334,-0.30409834516447987,-0.00024030076153652713,-0.00024030076153652713,-29.234855875237315,-33.577506348222656,-29.234855875237315,4.342650472985341,4.342650472985341,poisson,-0.9780623233367504,178
poisson-19418-0,hgb|tau0.5|s3tau0.5,poisson,poisson,-0.30409834516447987,-0.30385804440294334,-0.30409834516447987,-0.00024030076153652713,-0.00024030076153652713,-29.234855875237315,-33.577506348222656,-29.234855875237315,4.342650472985341,4.342650472985341,poisson,-0.9780623233367504,178
poisson-19418-0,hgb|tau0.7|s3tau0.7,poisson,poisson,-0.30409834516447987,-0.30385804440294334,-0.30409834516447987,-0.00024030076153652713,-0.00024030076153652713,-29.234855875237315,-33.577506348222656,-29.234855875237315,4.342650472985341,4.342650472985341,poisson,-0.9780623233367504,178
